"11re -- Väestö iän (1-v.) ja sukupuolen mukaan alueittain, 1972-2018"

"Alue","Ikä","Miehet 2018 Väestö 31.12.","Naiset 2018 Väestö 31.12."
"Mikkeli","89",50,135
"Mikkeli","90",40,77
"Mikkeli","91",26,86
"Mikkeli","92",25,52
"Mikkeli","93",11,57
"Mikkeli","94",11,29
"Mikkeli","95",6,32
"Mikkeli","96",5,22
"Mikkeli","97",3,11
"Mikkeli","98",1,9
"Mikkeli","99",3,8
"Mikkeli","100 -",1,7
"Muhos","Yhteensä",4572,4408
"Muhos","0",55,43
"Muhos","1",54,65
"Muhos","2",53,57
"Muhos","3",77,73
"Muhos","4",64,66
"Muhos","5",86,69
"Muhos","6",84,69
"Muhos","7",86,73
"Muhos","8",78,76
"Muhos","9",77,83
"Muhos","10",81,59
"Muhos","11",75,85
"Muhos","12",96,65
"Muhos","13",77,77
"Muhos","14",69,83
"Muhos","15",85,89
"Muhos","16",81,71
"Muhos","17",69,73
"Muhos","18",68,55
"Muhos","19",50,26
"Muhos","20",55,29
"Muhos","21",32,25
"Muhos","22",36,23
"Muhos","23",29,30
"Muhos","24",40,23
"Muhos","25",32,45
"Muhos","26",39,41
"Muhos","27",34,33
"Muhos","28",38,45
"Muhos","29",53,43
"Muhos","30",41,51
"Muhos","31",49,40
"Muhos","32",56,45
"Muhos","33",50,46
"Muhos","34",52,56
"Muhos","35",68,61
"Muhos","36",50,54
"Muhos","37",60,54
"Muhos","38",48,72
"Muhos","39",51,68
"Muhos","40",67,57
"Muhos","41",69,58
"Muhos","42",66,57
"Muhos","43",69,67
"Muhos","44",52,42
"Muhos","45",52,43
"Muhos","46",56,39
"Muhos","47",40,45
"Muhos","48",47,52
"Muhos","49",48,41
"Muhos","50",52,56
"Muhos","51",63,61
"Muhos","52",59,49
"Muhos","53",63,54
"Muhos","54",56,56
"Muhos","55",68,46
"Muhos","56",53,56
"Muhos","57",81,58
"Muhos","58",57,61
"Muhos","59",61,66
"Muhos","60",53,46
"Muhos","61",56,72
"Muhos","62",54,57
"Muhos","63",60,62
"Muhos","64",53,56
"Muhos","65",66,43
"Muhos","66",51,54
"Muhos","67",52,51
"Muhos","68",63,44
"Muhos","69",44,32
"Muhos","70",38,42
"Muhos","71",43,41
"Muhos","72",39,43
"Muhos","73",45,29
"Muhos","74",24,23
"Muhos","75",25,23
"Muhos","76",17,30
"Muhos","77",27,40
"Muhos","78",15,24
"Muhos","79",22,31
"Muhos","80",23,24
"Muhos","81",23,28
"Muhos","82",18,21
"Muhos","83",11,22
"Muhos","84",18,17
"Muhos","85",4,25
"Muhos","86",5,21
"Muhos","87",13,16
"Muhos","88",12,17
"Muhos","89",13,24
"Muhos","90",10,9
"Muhos","91",5,8
"Muhos","92",4,9
"Muhos","93",0,4
"Muhos","94",6,6
"Muhos","95",3,5
"Muhos","96",0,1
"Muhos","97",0,2
"Muhos","98",0,0
"Muhos","99",0,1
"Muhos","100 -",0,0
"Multia","Yhteensä",812,772
"Multia","0",2,4
"Multia","1",6,3
"Multia","2",5,7
"Multia","3",3,4
"Multia","4",7,3
"Multia","5",10,12
"Multia","6",3,6
"Multia","7",9,8
"Multia","8",6,10
"Multia","9",9,6
"Multia","10",12,11
"Multia","11",5,10
"Multia","12",9,7
"Multia","13",10,7
"Multia","14",13,11
"Multia","15",10,6
"Multia","16",11,7
"Multia","17",9,5
"Multia","18",9,8
"Multia","19",5,2
"Multia","20",6,5
"Multia","21",2,5
"Multia","22",3,0
"Multia","23",7,4
"Multia","24",4,4
"Multia","25",6,2
"Multia","26",9,2
"Multia","27",3,4
"Multia","28",7,6
"Multia","29",7,3
"Multia","30",4,5
"Multia","31",8,5
"Multia","32",6,7
"Multia","33",3,4
"Multia","34",6,2
"Multia","35",3,5
"Multia","36",5,7
"Multia","37",4,3
"Multia","38",10,11
"Multia","39",5,3
"Multia","40",6,2
"Multia","41",10,11
"Multia","42",9,6
"Multia","43",7,4
"Multia","44",8,11
"Multia","45",8,6
"Multia","46",7,3
"Multia","47",12,9
"Multia","48",7,7
"Multia","49",9,7
"Multia","50",11,7
"Multia","51",11,7
"Multia","52",13,7
"Multia","53",11,13
"Multia","54",7,9
"Multia","55",14,14
"Multia","56",10,17
"Multia","57",15,11
"Multia","58",10,16
"Multia","59",16,16
"Multia","60",18,16
"Multia","61",17,16
"Multia","62",20,13
"Multia","63",19,15
"Multia","64",17,16
"Multia","65",16,17
"Multia","66",18,16
"Multia","67",19,12
"Multia","68",18,23
"Multia","69",20,10
"Multia","70",18,11
"Multia","71",9,8
"Multia","72",11,12
"Multia","73",9,15
"Multia","74",10,9
"Multia","75",14,4
"Multia","76",5,7
"Multia","77",11,12
"Multia","78",4,6
"Multia","79",4,11
"Multia","80",6,15
"Multia","81",8,5
"Multia","82",5,10
"Multia","83",12,12
"Multia","84",4,12
"Multia","85",8,11
"Multia","86",8,11
"Multia","87",5,7
"Multia","88",2,7
"Multia","89",3,4
"Multia","90",2,5
"Multia","91",5,4
"Multia","92",1,3
"Multia","93",0,3
"Multia","94",4,3
"Multia","95",0,0
"Multia","96",0,1
"Multia","97",0,1
"Multia","98",0,1
"Multia","99",0,1
"Multia","100 -",0,0
"Muonio","Yhteensä",1144,1155
"Muonio","0",7,5
"Muonio","1",11,11
"Muonio","2",7,11
"Muonio","3",8,6
"Muonio","4",10,9
"Muonio","5",15,9
"Muonio","6",12,17
"Muonio","7",15,16
"Muonio","8",21,13
"Muonio","9",14,15
"Muonio","10",17,9
"Muonio","11",9,9
"Muonio","12",16,13
"Muonio","13",10,16
"Muonio","14",10,13
"Muonio","15",11,12
"Muonio","16",10,10
"Muonio","17",14,11
"Muonio","18",7,11
"Muonio","19",6,13
"Muonio","20",9,8
"Muonio","21",9,8
"Muonio","22",4,6
"Muonio","23",14,10
"Muonio","24",10,10
"Muonio","25",16,12
"Muonio","26",11,15
"Muonio","27",11,9
"Muonio","28",18,14
"Muonio","29",11,8
"Muonio","30",9,9
"Muonio","31",13,14
"Muonio","32",12,11
"Muonio","33",13,8
"Muonio","34",11,13
"Muonio","35",16,11
"Muonio","36",15,16
"Muonio","37",10,15
"Muonio","38",6,15
"Muonio","39",10,10
"Muonio","40",10,13
"Muonio","41",12,11
"Muonio","42",15,10
"Muonio","43",14,9
"Muonio","44",13,13
"Muonio","45",14,14
"Muonio","46",16,12
"Muonio","47",16,11
"Muonio","48",13,16
"Muonio","49",13,14
"Muonio","50",13,15
"Muonio","51",19,13
"Muonio","52",15,22
"Muonio","53",14,22
"Muonio","54",8,15
"Muonio","55",11,17
"Muonio","56",23,13
"Muonio","57",14,18
"Muonio","58",18,25
"Muonio","59",18,16
"Muonio","60",15,14
"Muonio","61",22,17
"Muonio","62",25,17
"Muonio","63",20,16
"Muonio","64",29,20
"Muonio","65",20,17
"Muonio","66",14,12
"Muonio","67",24,20
"Muonio","68",23,18
"Muonio","69",21,17
"Muonio","70",15,16
"Muonio","71",16,20
"Muonio","72",18,17
"Muonio","73",13,15
"Muonio","74",11,8
"Muonio","75",12,18
"Muonio","76",11,14
"Muonio","77",11,22
"Muonio","78",11,9
"Muonio","79",9,15
"Muonio","80",9,8
"Muonio","81",8,11
"Muonio","82",4,9
"Muonio","83",7,7
"Muonio","84",7,9
"Muonio","85",2,5
"Muonio","86",4,6
"Muonio","87",3,6
"Muonio","88",2,3
"Muonio","89",3,5
"Muonio","90",2,2
"Muonio","91",1,3
"Muonio","92",3,4
"Muonio","93",0,1
"Muonio","94",0,2
"Muonio","95",2,0
"Muonio","96",0,1
"Muonio","97",0,0
"Muonio","98",0,0
"Muonio","99",0,0
"Muonio","100 -",0,1
"Mustasaari","Yhteensä",9780,9664
"Mustasaari","0",117,86
"Mustasaari","1",111,113
"Mustasaari","2",128,126
"Mustasaari","3",116,103
"Mustasaari","4",155,142
"Mustasaari","5",139,144
"Mustasaari","6",135,133
"Mustasaari","7",146,148
"Mustasaari","8",152,146
"Mustasaari","9",130,136
"Mustasaari","10",126,127
"Mustasaari","11",133,131
"Mustasaari","12",129,135
"Mustasaari","13",139,123
"Mustasaari","14",129,132
"Mustasaari","15",127,119
"Mustasaari","16",112,107
"Mustasaari","17",102,112
"Mustasaari","18",116,92
"Mustasaari","19",110,71
"Mustasaari","20",92,57
"Mustasaari","21",56,54
"Mustasaari","22",76,56
"Mustasaari","23",72,57
"Mustasaari","24",74,61
"Mustasaari","25",72,74
"Mustasaari","26",76,84
"Mustasaari","27",81,82
"Mustasaari","28",97,108
"Mustasaari","29",116,102
"Mustasaari","30",99,100
"Mustasaari","31",113,103
"Mustasaari","32",114,117
"Mustasaari","33",120,114
"Mustasaari","34",109,113
"Mustasaari","35",139,163
"Mustasaari","36",138,136
"Mustasaari","37",154,137
"Mustasaari","38",140,146
"Mustasaari","39",167,136
"Mustasaari","40",138,134
"Mustasaari","41",154,131
"Mustasaari","42",146,121
"Mustasaari","43",139,122
"Mustasaari","44",136,106
"Mustasaari","45",115,122
"Mustasaari","46",127,129
"Mustasaari","47",125,123
"Mustasaari","48",125,135
"Mustasaari","49",135,131
"Mustasaari","50",146,123
"Mustasaari","51",147,114
"Mustasaari","52",136,126
"Mustasaari","53",134,114
"Mustasaari","54",129,129
"Mustasaari","55",104,101
"Mustasaari","56",114,108
"Mustasaari","57",83,137
"Mustasaari","58",121,127
"Mustasaari","59",120,113
"Mustasaari","60",101,97
"Mustasaari","61",123,125
"Mustasaari","62",126,131
"Mustasaari","63",112,114
"Mustasaari","64",141,127
"Mustasaari","65",115,114
"Mustasaari","66",127,117
